"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"native_center_precipSeas"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"proportion_precipSeas"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Celastrus orbiculatus"	"Palearctic_West"	113	17	NA	0	1	0.85327	37.43846	0	3738	0	0	0	0	106.23	2.837	461	4.349	-0.526848336114158	-1.03328727289751	0.332353494215215	-1.16964753548045	0.30731804783772	-0.774032871234104	309	58	971	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Cenchrus longispinus"	"Australian"	317	105	NA	0.01306	0.98694	0.22223	29.15153	28	3899	0.381	0.007	28	0.069	12.871	0.442	217	1	-0.442562827116931	-0.344604903376886	-0.391125990248747	-0.646242785730511	-0.696150675032124	-0.216324770524755	401	62	0	0	"M2A"	0.986164114977339	0	1.69082029019638	1.68903429775259	1.55914347619548	1.82923079952309	1.85762371237232	NA	NA	NA	NA	NA	0.18243416359039	0.939499720615439	0	NA	0.0364852992130755	2.967	NA	36.393	0	NA
"Cenchrus longispinus"	"Palearctic_West"	410	6	NA	0	1	0.89733	34.43854	0	3894	0	0	0	0	57.79	1.678	362	7.388	-0.353115646447946	-0.229525605545481	0.137252245367738	-1.09964937405419	0.245186181417166	-0.73830217927924	350	54	175	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Centaurea calcitrapa"	"Afrotropical"	825	7	NA	0.03994	0.96006	0.65294	43.34231	5	3955	1.731	0.034	5	0.014	33.151	0.765	277	3.551	-0.120902754725433	-0.800381962871645	-0.363209897975812	-0.269955882969308	-0.977172497815941	0.326178437266985	277	2	820	30	"M2A"	0.994877126863828	0	0.774261164271395	0.774184250642257	0.712734834326299	0.835849025119802	0.861899909065523	NA	NA	NA	NA	NA	0	0	0	NA	0.00513098998299943	0.024	NA	97.814	0	NA
"Centaurea calcitrapa"	"Australian"	826	234	NA	0.01753	0.98247	0.17477	30.07431	25	3953	0.527	0.01	25	0.071	8.903	0.296	191	1.027	-0.119633699040236	-0.803391422871668	-0.299070268752557	-0.827040454759299	-0.681422742740522	-0.223034537508218	277	2	820	30	"M2A"	0.986100553204728	0	1.34190541322147	1.44691797208532	0.922227688878364	1.75172937719849	1.84636554043588	NA	NA	NA	NA	NA	0	0	1	NA	0.0146690372572366	4.531	NA	36.228	0	NA
"Centaurea calcitrapa"	"Nearctic"	827	54	NA	0.02439	0.97561	0.6446	46.5158	21	3948	1.135	0.022	21	0.059	32.87	0.707	197	1.088	-0.119218850285062	-0.802599391972012	-0.818512475904993	0.254017451953305	-0.165142223522792	-0.585743668571467	277	2	820	30	"M5B"	0.654645183697382	0	1.34510865904169	1.32497628799887	0.941702843811169	1.76744583852688	1.92329271382835	1.13940564603285	1.1845404242037	0.880019991261745	1.38103371072096	1.47546497449318	0.587403123064767	0.362149072957352	0.321765579231727	NA	0.493971373416447	1.788	3.511	226.999	11.93	NA
"Centaurea calcitrapa"	"Neotropical"	826	22	NA	0.17708	0.82292	0.4366	78.92402	63	3952	13.976	0.276	63	0.178	22.134	0.28	200	0.926	-0.117909913773902	-0.805063924106842	-0.382884719260421	-0.88827229969259	-0.541670333886212	-0.353378566540614	277	2	820	30	"M5B"	0.193546905999172	9.83382981623178e-304	1.00769781509507	0.962907858570332	0.727658018928302	1.39737619112282	1.55380611373199	0.910400548188652	0.921696205129439	0.759885379269455	1.04100858371341	1.12524539650477	0	0.152009156053853	0.395496208295848	NA	0.556991100683716	4.187	1.065	6.873	42.125	NA
"Centaurea calcitrapa"	"Palearctic_West"	827	111	NA	0.00904	0.99096	0.64549	8.39329	9	3948	0.076	0.001	9	0.025	32.916	3.922	296	4.229	-0.119218850285062	-0.802599391972012	0.405082410504756	-1.3127672516749	0.229304800858313	-0.792529333040284	277	2	820	30	"M2A"	0.993198211789592	0	0.662114430052166	0.648105948695276	0.563438222491694	0.758650726374054	0.795424733205972	NA	NA	NA	NA	NA	0	0	0	NA	0.0155695743692461	5.897	NA	73.763	0	NA
"Centaurea cyanus"	"Australian"	1348	15	NA	0.08217	0.91783	0.18392	42.22538	10	4019	3.47	0.199	10	0.035	3.209	0.076	215	2.654	0.270229712669969	-1.10429807159173	0.0608092505453415	-1.37407810533594	-0.622580200783263	-0.28894515608798	229	-13	893	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Centaurea cyanus"	"Nearctic"	1620	199	NA	0.20886	0.79114	0.00235	157.48287	230	3960	32.892	1.501	230	0.667	0.051	0	21	0.038	0.349915107206918	-1.04938481613213	-0.349941314798686	-0.570159147668135	0.277936321791533	-0.700364798363518	228	-26	845	23	"M5B"	0.595450036757976	0	1.50983014003301	1.50196778253042	1.29573548577047	1.73177233357999	1.82264354285962	1.55434893618021	1.52652745526641	0.963133043237736	2.20874944277779	2.44104509053863	0.41364537782914	0.365398198439523	0.312203003876003	NA	0.491989183081676	3.556	2.013	2.207	66.155	NA
"Centaurea cyanus"	"Neotropical"	1620	7	NA	0.22884	0.77116	0.18056	146.52158	76	3960	33.529	1.53	76	0.22	3.956	0.027	171	0.684	0.349915107206918	-1.04938481613213	-0.290451051886342	-1.00913096148972	-0.353858639395585	-0.450195114177091	228	-26	845	23	"M5B"	0.614771693638644	0	1.27578353695048	1.30425211026067	0.937093086025726	1.60792002158026	1.65328110226229	1.41045614362337	1.40814584554771	1.2577806687414	1.56021379064472	1.58377845069558	0.173971898363957	0.173531356426015	0.804474814998741	NA	0.30690804274568	4.449	1.911	5.24	54.747	NA
"Centaurea cyanus"	"Palearctic_West"	1620	810	NA	0.02688	0.97312	0.09003	19.73879	103	3960	0.531	0.024	103	0.299	1.973	0.1	188	0.723	0.349915107206918	-1.04938481613213	0.470929530060688	-1.25751767012933	0.472102290359533	-0.787227336105161	228	-26	845	23	"M4B"	0.981879373232728	0	NA	NA	NA	NA	-Inf	1.86260892079955	1.80453307064852	1.3757146658759	2.43782324370978	2.62040836238492	0	0	0.975586774785614	NA	0.18198206748354	1.28	4.422	0.001	60.168	NA
"Centaurea diffusa"	"Nearctic"	18	128	NA	0.49618	0.50382	0	114.10502	332	4205	56.617	1.289	332	3.32	0	0	0	0	0.0214948605015206	-0.628638817885776	0.0596889223132687	-0.4130951182682	0.186294187884937	-0.587743519711603	299	-112	902	36	"M5B"	0.586965038197002	0	1.26522931918886	1.25444024571684	0.842713787621148	1.72527811161768	1.94541286699849	1.32234208025549	1.30650453419064	0.92546361734414	1.71884979128874	1.94541286699849	0.591930792502877	0.364079961116704	0.106477663777352	NA	0.747976239938574	1.927	2.713	6.648	1.16	NA
"Centaurea diffusa"	"Palearctic_West"	18	112	NA	0.25011	0.74989	0.2601	16.70747	43	4205	4.179	0.095	43	0.43	11.422	0.684	34	0.312	0.0214948605015206	-0.628638817885776	0.265363606074295	-1.01874251479725	0.367705783623545	-0.720540290381732	299	-112	902	36	"M2A"	0.911823674467583	0	0.819462871927245	0.767321179535433	0.58052394108078	1.0835794180695	1.27425657908111	NA	NA	NA	NA	NA	0.030191610125783	0.23153926978328	0.891791210165613	NA	0.15892234947724	4.399	NA	5.966	0	NA
"Centaurea jacea"	"Nearctic"	2636	51	NA	0.01394	0.98606	0.04602	60.50051	15	3827	0.843	0.03	15	0.031	1.287	0.021	239	0.941	0.348828623300676	-1.11499732872038	0.167675463382741	-1.33179819679168	0.333761926630511	-0.741462186427445	248	1	659	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Centaurea jacea"	"Neotropical"	2631	8	NA	0.07063	0.92937	0.88716	46.0281	7	3861	3.251	0.12	7	0.016	24.074	0.523	375	4.934	0.352721432559125	-1.1196604940555	-0.326770582686901	-1.09733694785054	-0.225700658065715	-0.587622269757001	247	1	658	9	"M2A"	0.993356318353953	0	1.17761786855696	1.19157416378428	1.08771470972823	1.25356473215838	1.27023832063052	NA	NA	NA	NA	NA	0	0.172971416549004	1	NA	0.00623960447039762	4.268	NA	75.512	0	NA
"Centaurea jacea"	"Palearctic_West"	2636	33	NA	0	1	0.33734	6.64345	0	3827	0	0	0	0	9.436	1.42	417	6.836	0.348828623300676	-1.11499732872038	0.378815501487339	-1.31542134075097	0.475433144892838	-0.819069047727452	248	1	659	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Centaurea melitensis"	"Afrotropical"	453	29	NA	0.05646	0.94354	0.10453	58.78414	25	4087	3.319	0.063	25	0.115	5.525	0.094	88	0.568	-0.434694872967611	-0.417819581321538	-0.413194518069694	-0.216874395230346	-0.817835684930382	0.0659599226529175	339	41	461	26	"M4B"	0.910862679085981	0	0.743900291938301	0.724465100061329	0.642516896260325	0.871791723033242	0.885410004830984	NA	NA	NA	NA	-Inf	0.0631345025223609	0	0	NA	0.277651925461838	0.318	3.459	14.373	0.541	NA
"Centaurea melitensis"	"Australian"	453	794	NA	0.03927	0.96073	0.03629	23.7097	134	4087	0.931	0.018	134	0.615	1.918	0.081	36	0.114	-0.434694872967611	-0.417819581321538	-0.424450343176261	-0.580327937444943	-0.613068668456505	-0.303489454691013	339	41	461	26	"M5A"	0.692757008760552	0	0.843827786795802	0.86455192031516	0.617825525738749	1.01941908394089	1.09478476399306	1.16235918058063	1.1452385622903	0.721251925727302	1.64002614692368	1.87881156676265	0.0831802747602563	0.367446922550444	0.686562661823308	NA	0.558731620046634	3.504	4.309	2.243	2.243	NA
"Centaurea melitensis"	"Nearctic"	453	326	NA	0.20512	0.79488	0.00336	67.00716	209	4087	13.745	0.26	209	0.959	0.177	0.003	5	0.012	-0.434694872967611	-0.417819581321538	-0.759288615845895	0.0550341319112124	-0.30138351306947	-0.459845548603109	339	41	461	26	"M5B"	0.474247951245916	0	1.43591368369861	1.48412599348119	0.881323249391789	1.89530964572262	2.05856327755354	1.25740728019395	1.14195972857988	0.867744771171761	1.72292603557314	2.63405387599057	0.447341295319656	0.242523087397513	0.417977191730155	NA	0.732240444809091	1.885	3.918	9.335	3.82	NA
"Centaurea melitensis"	"Neotropical"	453	51	NA	0.47162	0.52838	0.00083	208.09937	359	4087	98.144	1.857	359	1.647	0.044	0	2	0.003	-0.434694872967611	-0.417819581321538	-0.522401351544734	-0.594995621064579	-0.613807020058699	-0.301811582871806	339	41	461	26	"M5B"	0.187912862657034	0	1.35539746751953	1.33076296888189	0.875765701652967	1.83713621365813	2.11428936571593	1.42774857500175	1.45390036884765	0.95345343549506	1.88971355783135	2.10170740899567	0.299295708378474	0.0435171960250259	0.292862595418491	NA	0.914120354603159	1.192	4.65	2.254	7.916	NA
"Centaurea melitensis"	"Palearctic_West"	453	53	NA	0.38514	0.61486	0.93486	18.94714	38	4087	7.297	0.138	38	0.174	49.41	2.608	187	2.71	-0.434694872967611	-0.417819581321538	0.365463173613264	-1.33670166412142	0.0241546112471606	-0.748946715417458	339	41	461	26	"M2B"	0.937535730244614	0	1.28068127324306	1.07382397220151	0.956185654251128	2.31479256292174	2.4106097323188	NA	NA	NA	NA	NA	0	0	0.736877980946393	NA	0.11665486768512	4.586	NA	226.999	0	NA
"Centaurea solstitialis"	"Australian"	379	143	NA	0.01385	0.98615	0.18853	22.23254	22	3953	0.308	0.006	22	0.062	9.039	0.407	198	1.125	-0.0804076735851382	-0.887485972686503	-0.384186404681985	-0.819996772630402	-0.748412789174321	-0.129351248859875	252	46	800	29	"M2A"	0.988909558255478	0	1.25364584414213	1.33612841485696	0.850841512049488	1.64337897904633	1.67736664718639	NA	NA	NA	NA	NA	0	0.0142489249151048	1	NA	0.0219680066961443	4.524	NA	45.338	0	NA
"Centaurea solstitialis"	"Nearctic"	381	201	NA	0.09329	0.90671	0.19434	74.08115	103	3931	6.911	0.139	103	0.275	9.666	0.13	79	0.198	-0.0829487175341622	-0.881951532797155	-0.696073733184223	0.0554337872178484	-0.144759259126735	-0.511551244966367	312	-84	948	26	"M5B"	0.730649998936497	0	1.14276168242752	1.13970921358172	0.909722220499373	1.36899728870975	1.52523186030292	1.34947871273007	1.3950311401702	0.926846116124105	1.79162591567905	1.9724991281447	0.553535356872368	0.465793825571475	0.15881847015088	NA	0.528397442419628	3.275	1.82	10.775	164.891	NA
"Centaurea solstitialis"	"Neotropical"	377	20	NA	0.16144	0.83856	0.36132	93.74228	46	3979	15.134	0.335	46	0.141	16.299	0.174	171	0.851	-0.0710473146583031	-0.898745267107472	-0.354734256561132	-0.721215836935731	-0.494256267399595	-0.300535406066556	294	-2	739	19	"M5B"	0.286301170213753	0	1.09935013283736	1.09561640034294	0.812581400265805	1.41601486747657	1.60290051862828	0.851469125452222	0.85109005673497	0.779356472538446	0.926157638456911	0.945204054741603	0.0606593360958044	0.0512864268748124	0.64267784478286	NA	0.356528545986307	4.43	1.153	32.409	46.696	NA
"Centaurea solstitialis"	"Palearctic_West"	381	405	NA	0.00527	0.99473	0.46314	12.51422	25	3931	0.066	0.001	25	0.067	23.036	1.841	285	2.5	-0.0829487175341622	-0.881951532797155	0.371492921425108	-1.19597510392282	0.207093430889183	-0.784499727668313	312	-84	948	26	"M2B"	0.99182213273492	0	1.98903214696699	1.95637223296635	1.78947682355329	2.19979116622361	2.23798660263694	NA	NA	NA	NA	NA	0	0	0.986696385934141	NA	0.187096390601088	4.506	NA	227	0	NA
"Cerastium arvense"	"Australian"	1911	11	NA	0.02223	0.97777	0.29665	17.87855	3	3823	0.398	0.022	3	0.006	5.304	0.297	432	8.151	0.272480892207479	-1.21486338518187	0.378811531720089	-1.58782786813081	-0.58933545133973	-0.384960567588971	272	-95	1009	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Cerastium arvense"	"Neotropical"	2294	49	NA	0.03985	0.96015	0.05018	154.38808	60	3507	6.152	0.237	60	0.075	1.304	0.008	343	0.666	0.35046857205995	-1.129835590542	0.213735505884985	-0.450620668383969	-0.417588182607776	-0.770549713444242	245	-2	690	10	"M5B"	0.641682642769029	0	2.02404414730453	2.02404414730453	1.99655164782986	2.0515366467792	2.05840977164787	1.84080335046788	1.84565350457294	1.64713664729063	2.03371044509082	2.14872741645187	0.419016984967224	0	0	NA	0.0825433951580622	5.822	1.424	226.999	12.661	NA
"Cerastium arvense"	"Palearctic_West"	2283	763	NA	0	1	0.25708	13.70955	1	3550	0	0	1	0.001	6.443	0.47	560	2.857	0.364150304913634	-1.11628427233073	0.707775467924683	-0.932685114832048	0.737611864764401	-0.665480581706491	240	-10	730	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Cerastium fontanum"	"Australian"	1863	78	NA	0.14663	0.85337	0.04013	101.5128	87	4023	14.885	0.597	87	0.309	1.001	0.01	74	0.251	0.352635231934998	-1.31765155893377	0.00996405644377898	-1.86650056093877	-0.41862659849184	-0.650263846258964	236	-113	1250	26	"M2A"	0.993693925332952	0	2.39504554706408	2.5518356685913	1.41394686497325	3.11646306779379	3.27362685128037	NA	NA	NA	NA	NA	0	0	0.902890235924579	NA	0.00700720980963321	4.821	NA	79.541	0	NA
"Cerastium fontanum"	"Nearctic"	3026	230	NA	0.18037	0.81963	0.00458	216.81886	258	3686	39.107	0.824	258	0.417	0.217	0.001	111	0.145	0.578142126032207	-1.23007145030726	0.0479096185946566	-0.894444381281076	0.657397225424671	-0.645567960968288	257	-151	998	14	"M5B"	0.690659411480317	0	2.01842450904566	1.99533677734757	1.76839651138184	2.29357790905554	2.50734664801176	1.70885929008962	1.82851134266351	0.906815068327129	2.29702455294499	2.49004125746895	0.524929587502322	0.509649157876496	0.373659806024366	NA	0.230451206931664	3.52	2.158	3.025	227	NA
"Cerastium fontanum"	"Neotropical"	3026	10	NA	0.04505	0.95495	0.08231	157.82014	18	3686	7.11	0.15	18	0.029	3.905	0.025	354	1.251	0.578142126032207	-1.23007145030726	0.451996432686969	-1.2043988278159	-0.0703934870195595	-0.689682046723756	257	-151	998	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Cerastium fontanum"	"Oriental"	2647	6	NA	1	0	1	66.55049	97	3838	66.55	1.644	97	0.208	40.483	0.608	467	4.814	0.5764138635603	-1.12629529216234	-1.38780647928467	-3.12954006635279	-0.626627146731574	-0.446488397282213	200	-52	903	24	"M2A"	0.99656507488545	0	2.80570752953242	2.79858588499706	2.38260555988642	3.27036334785084	3.51349349355175	NA	NA	NA	NA	NA	0	0	1	NA	0.00914240056795457	4.628	NA	145.815	0	NA
"Cerastium fontanum"	"Panamanian"	1290	6	NA	0.9917	0.0083	0.91135	181.86825	314	4009	180.359	7.161	314	1.061	22.954	0.126	291	0.912	0.301796913550438	-1.49298927036127	-1.40575935456587	-2.7023908969657	-0.495009645116827	-0.971465234528307	278	-108	1130	7	"M2A"	0.98962287859235	0	2.06860482201038	2.07757786565418	1.26546069280842	2.86251871148881	3.26488027158017	NA	NA	NA	NA	NA	0	0.0298409999469505	0.999751739884594	NA	0.0498786095363293	4.433	NA	48.437	0	NA
"Cerastium fontanum"	"Sino-Japanese"	2871	47	NA	0.38078	0.61922	0.6868	81.57995	84	3750	31.064	0.701	84	0.151	30.414	0.373	430	2.057	0.576908264053901	-1.17623267993657	-0.596661223316116	-1.55090710982204	0.195304925961228	0.0176943875110657	260	-138	904	12	"M2A"	0.994838368031506	0	2.31333836459638	2.3279061461276	1.89795578531661	2.71660109145327	2.84802640227961	NA	NA	NA	NA	NA	0	0.130349536466932	1	NA	0.0093247325584247	4.235	NA	97.121	0	NA
"Ceratocephala testiculata"	"Nearctic"	22	43	NA	0.35225	0.64775	0.6956	41.0005	49	4024	14.442	0.112	49	0.174	89.705	2.188	203	1.598	-0.287065845515834	0.339935370603073	0.280414050809189	-0.423154876744008	-0.175545769834359	0.0267764126660676	322	-59	423	60	"M2A"	0.97989769527916	0	1.15932240603962	1.13410208691742	0.894784858399566	1.44196317623305	1.61428710678297	NA	NA	NA	NA	NA	0	0	0	NA	0.028255153347634	5.434	NA	25.131	0	NA
"Cereus hildmannianus"	"Nearctic"	25	8	NA	0.8556	0.1444	0.70391	120.28519	210	4128	102.916	1.057	210	1.186	68.55	0.57	125	0.477	-1.1049112748122	-1.26060852116098	-0.867984716647913	0.126208813630733	-0.773655965120579	-1.42149067514085	263	143	1611	55	"M2A"	0.987437745640371	0	1.85677594578807	1.86178415418962	1.06236681570341	2.62536092735433	2.93200179280977	NA	NA	NA	NA	NA	0.979107346210825	0	0	NA	0.0510635654957494	1.541	NA	40.057	0	NA
"Chamaecyparis lawsoniana"	"Australian"	63	17	NA	0.25188	0.74812	0.62386	85.71548	54	3951	21.59	0.244	54	0.153	55.156	0.643	225	1.23	-0.593885177443431	-0.689308628274309	-0.00757713043556771	-1.55217101073616	-0.681716152846151	-0.249809020762616	289	-32	1318	59	"M2A"	0.970987732076122	0	1.96348341382004	2.01326696909976	1.53780254259472	2.29604152207891	2.38406034382245	NA	NA	NA	NA	NA	0	0	0.147744011303807	NA	0.0376926700131247	5.297	NA	17.496	0	NA
"Chamaecyparis lawsoniana"	"Palearctic_West"	57	589	NA	0.48067	0.51933	0.50396	19.06055	66	3928	9.162	0.101	66	0.175	45.537	2.389	215	0.943	-0.542179587653998	-0.590353402911914	0.331588050594415	-1.3909523441251	0.0507906623118565	-0.704906686328189	272	4	1177	60	"M2A"	0.942178162769426	0	1.23020464063751	1.13830048949544	0.718259336753426	1.82057345173601	1.97744063758676	NA	NA	NA	NA	NA	0	0	0.414940219227431	NA	0.119567646894653	5.031	NA	8.923	0	NA
"Chelidonium majus"	"Nearctic"	2714	126	NA	0.00126	0.99874	0.06023	34.83314	4	3823	0.044	0.002	4	0.008	1.47	0.042	266	1.209	0.29762549893132	-1.17890198932325	0.138191016971074	-1.39754931166061	0.271313339602188	-0.73363859908956	272	-91	954	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Chelidonium majus"	"Palearctic_East"	2635	6	NA	0	1	0.99019	8.46397	0	3906	0	0	0	0	22.345	2.64	374	14.96	0.312610378693816	-1.17912758867256	-0.636151237447527	-0.355810054710746	0.509866922113691	0.0195712721283277	245	-4	762	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Chelidonium majus"	"Sino-Japanese"	2704	41	NA	0.40662	0.59338	0.92184	52.20486	71	3893	21.227	0.882	71	0.172	22.181	0.425	328	2.116	0.297918477520338	-1.17688470753609	-0.702457492603295	-1.47732000564956	-0.250195277196233	-0.308863895949209	272	-91	954	15	"M2A"	0.992714242731791	0	1.77128989889152	1.81053347983546	1.3280194143487	2.16256141850178	2.29808315443189	NA	NA	NA	NA	NA	0	0.0304443498548442	1	NA	0.0143016165228348	4.336	NA	68.88	0	NA
"Chenopodium album"	"Afrotropical"	3064	104	NA	0.02159	0.97841	0.67022	48.33188	28	3808	1.043	0.034	28	0.056	20.477	0.424	243	0.862	0.194352391236483	-1.10091575218376	-0.624344536608894	-0.159912139435278	-1.11239560801688	0.527612557766036	259	-10	788	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Chenopodium album"	"Australian"	3142	347	NA	0.02816	0.97184	0.05154	43.18017	74	3778	1.216	0.039	74	0.14	1.614	0.037	240	0.665	0.192552420929743	-1.12907966391652	-0.345877985462886	-0.876649532083151	-0.803781691946566	-0.0968998500352898	257	-4	792	14	"M2B"	0.836294622075462	0	1.48029609508533	1.50671853206581	0.868590497154248	1.98709033792466	2.14074815817491	NA	NA	NA	NA	NA	0.0391973201331604	0.32694121705156	0.892871817094608	NA	0.330818682645536	4.742	NA	140.834	0	NA
"Chenopodium album"	"Nearctic"	4004	718	NA	0.05994	0.94006	0.00903	247.15668	125	3530	14.814	0.359	125	0.161	0.372	0.002	143	0.189	0.330920348535283	-1.08471859652754	-0.0638221998654429	-0.430692625245778	0.516519462427059	-0.481483576707468	246	-4	687	12	"M2B"	0.821804316902963	0	1.42341596507122	1.54967149232917	0.487566212816712	2.1764684133502	2.4598331908727	NA	NA	NA	NA	NA	0.759894724858093	0.109412331018562	0.0578652138912415	NA	0.639727641595596	2.116	NA	226.999	0	NA
"Chenopodium album"	"Neotropical"	4000	32	NA	0.27227	0.72773	0.50242	263.37055	189	3541	71.707	1.748	189	0.247	20.613	0.078	371	0.637	0.331914006695017	-1.08620880660881	-0.629659805946778	-0.327136888811717	-0.340018989965308	-0.396892472467149	246	-4	687	12	"M5B"	0.456709078943559	0	1.37229149555651	1.38326727147851	1.03924263343963	1.69303979291341	1.82074951692598	1.78846937388539	1.85952184295023	1.47936589468854	2.0944301436555	2.22031259310723	0.527151411387721	0.233660940414962	0.277654344483171	NA	0.588439260964734	3.836	1.465	4.585	9.967	NA
"Chenopodium album"	"Oriental"	3824	39	NA	0.74073	0.25927	0.90301	230.17786	395	3660	170.5	4.369	395	0.612	35.238	0.153	496	0.912	0.329208935827479	-1.0492038966714	-1.62656748556143	-0.687740692993842	-1.2011178175719	0.407295441830347	211	28	751	22	"M5A"	0.869880758984807	0	1.34555288117819	1.26786008941201	0.625233703239743	2.24275021225049	2.79490677482307	1.91779754530605	1.84892995214029	0.939244319212567	2.87776659252423	4.05418403329839	0.039677358234488	0.337783377569914	0.921692449189489	NA	0.180502717265879	3.451	4.343	7.329	7.329	NA
"Chenopodium album"	"Palearctic_East"	3722	16	NA	0.33572	0.66428	0.74357	318.53598	290	3659	106.94	3.017	290	0.449	26.36	0.083	265	0.395	0.377335528694865	-1.08145529697914	-0.128459044335097	0.0768620962784495	0.771412213917148	0.0527622972368113	220	-42	933	26	"M2A"	0.93708906437228	0	2.25563430254424	2.22594330360259	1.93854524081066	2.61438884892731	2.76645132582089	NA	NA	NA	NA	NA	0.00121953745033778	0.998515163459261	0.635135001287327	NA	0.164694309495137	3.535	NA	8.226	0	NA
"Chenopodium album"	"Palearctic_West"	4004	41	NA	0.08292	0.91708	0.13228	114.64816	110	3530	9.507	0.231	110	0.142	5.453	0.048	467	1.117	0.330920348535283	-1.08471859652754	0.774282651459654	-1.296604551869	0.515891438271317	-0.764067451052852	246	-4	687	12	"M2C"	0.823434049584643	0	1.66998979718953	1.64702770175485	1.34019691154254	2.05735639977039	2.13035089313223	NA	NA	NA	NA	NA	0.0568769138270543	0	0.164334890052972	NA	0.228615854466937	5.224	NA	15.28	0	NA
