"species.name"	"region"	"native_occurences"	"naturalised_occurences"	"Dstat_overlap"	"expansion"	"stability"	"unfilling"	"total.occupancy"	"expansion.observed.cells"	"expansion.potential.cells"	"nnd"	"nnd.propn"	"nnd.observed.cells"	"nnd.observed.cells.propn"	"nnu"	"nnu.propn"	"nnu.observed.cells"	"nnu.observed.cells.propn"	"native_center_x"	"native_center_y"	"natur_center_x"	"natur_center_y"	"natur_poten_x"	"natur_poten_y"	"native_center_tmax"	"native_center_tmin"	"native_center_precip"	"circular_model"	"circ_rstat"	"circ_pstat"	"mean_exp_dist1"	"median_exp_dist1"	"ten_exp_dist1"	"ninety_exp_dist1"	"max_exp_dist1"	"mean_exp_dist2"	"median_exp_dist2"	"ten_exp_dist2"	"ninety_exp_dist2"	"max_exp_dist2"	"proportion_tmax"	"proportion_tmin"	"proportion_precip"	"proportion_cold"	"proportion_dry"	"CV"	"exp_dir1"	"exp_dir2"	"concentration_dir1"	"concentration_dir2"	"alt_circular_model"
"Medicago polymorpha"	"Oriental"	1616	24	0.008	0.84507	0.15493	0.82599	125.33004	306	2749	105.913	1.631	306	0.903	53.647	0.428	212	0.49	-0.456016277524324	-0.228991646921481	-1.76359503355154	0.337187323279556	-1.11574237369261	-0.805349911510862	271	72	563	"M5A"	0.4993854490881	0	0.716025618831632	0.672784784346158	0.258907426675909	1.20443264388222	1.44078997331362	0.656159193792559	0.686297283414079	0.28088456383979	1.00251972276781	1.21702273216602	0.0916284003094296	0.0196163735769887	0.180074418873627	0.121552527422906	0.592407159402242	0.65747095650202	1.585	5.469	3.493	3.493	NA
"Medicago polymorpha"	"Palearctic_West"	1636	74	0.224	0.11037	0.88963	0.76285	15.68696	10	2734	1.731	0.026	10	0.028	50.166	3.198	303	4.967	-0.451825093673148	-0.231918490093393	0.177223448093191	0.277716880452403	-0.00332371033028859	-0.0523745854582676	283	40	612	"M2A"	0.882789848231002	0	0.560034884878368	0.569524501210929	0.293122842178845	0.823817244802975	1.08540563449487	NA	NA	NA	NA	NA	0.00200269205034998	0.00349781321400304	0.55358006990774	0.334191050694987	0.0082004017646848	0.313510171761238	1.459	NA	4.585	0	NA
"Medicago polymorpha"	"Panamanian"	1331	9	0.269	0.23065	0.76935	0.36383	127.42808	52	2835	29.391	0.556	52	0.206	19.218	0.151	117	0.622	-0.446377844314729	-0.115810771255714	-0.57321408047432	0.684130220755928	-0.915005740671727	0.185911805340546	325	-87	873	"M2A"	0.843632866320879	0	0.79521368868293	0.812926789236326	0.364983176366247	1.19125207513203	1.32414646300026	NA	NA	NA	NA	NA	0.00227506832604141	0.00174990784895339	0.0223427728622419	0.819391862842731	0.198911033757117	0.388682523586392	0.237	NA	3.549	0	NA
"Medicago polymorpha"	"Sino-Japanese"	1549	30	0.135	0.33619	0.66381	0.82306	54.79498	50	2811	18.421	0.312	50	0.181	48.672	0.888	212	1.843	-0.421975451277783	-0.170541357054684	-1.03779162708039	0.485045532427441	-0.533542567660153	0.133400975947096	275	45	624	"M5B"	0.699181957262463	0	0.50094506711959	0.538592033913726	0.214010791747691	0.754191842468582	0.788711438373259	0.540800882546783	0.555452494866419	0.255529479675592	0.791185000771518	0.963291734901851	0.471681568254495	0.552208415813471	0.522859312046474	0.00933213431609397	0.0345818806302333	0.383595177654709	3.244	2.122	2.328	17.666	NA
"Medicago sativa"	"Afrotropical"	2823	59	0.197	0	1	0.72422	28.62838	0	2771	0	0	0	0	21.896	0.765	245	3.403	-0.104597004543789	0.0618822442579021	-0.440477284564127	-0.36891603854761	-0.913641408587079	-1.06299089085994	250	-9	678	"M2A"	0.942996525838732	0	0.952615889022477	0.936712432929514	0.517688070201836	1.36811729656355	1.60559153939405	NA	NA	NA	NA	NA	0	0	0.0179404616102048	0.903330176487223	0.00231678744947898	0.0937684586415634	0.963	NA	9.046	0	NA
"Medicago sativa"	"Australian"	2856	325	0.256	0.0578	0.9422	0.17058	36.41083	64	2776	2.104	0.069	64	0.205	5.219	0.143	140	0.593	-0.0977170451778761	0.0834194728582816	-0.599759088256605	-0.323402417486043	-0.81455435632328	-0.957211471425744	251	-16	698	"M2A"	0.918862374989256	0	1.13699589841492	1.20044295762699	0.486746615648801	1.72315886584218	1.99567350464429	NA	NA	NA	NA	NA	0.00205403761754828	0.00237959017529768	0.198256516139262	0.694426579702797	0.0127976378911441	0.384237976821246	1.08	NA	6.453	0	NA
"Medicago sativa"	"Nearctic"	3135	687	0.454	0.02479	0.97521	0.01316	97.00503	90	2556	2.404	0.067	90	0.169	0.469	0.005	103	0.198	-0.0387499091767037	0.0646762622057941	-0.15907116801141	-0.268251678253517	0.493493412136264	-0.0487505067578434	246	-18	659	"M5B"	0.608191633114402	0	1.31912049048713	1.29695640091606	0.62743001752409	2.07743364521533	2.59454080733411	1.08335781724792	1.12765293655948	0.515800260887461	1.58184660019285	2.12920694759091	0.555064279029503	0.524137573644622	0.292138514132684	0.0154014949968901	0.131661253662187	0.651927560408582	3.876	2.474	2.082	3.784	NA
"Medicago sativa"	"Neotropical"	3113	80	0.383	0.2293	0.7707	0.00787	256.137	276	2588	58.733	1.688	276	0.552	0.274	0.001	68	0.096	-0.0343153221554679	0.0746089581825534	-0.270700527749973	0.0417454954670547	-0.198542572555329	-0.201379290511182	254	-41	700	"M5B"	0.270938482858706	0	1.13364925779138	1.16422543483088	0.557474467038404	1.65662791949675	1.91401391788741	0.844669441709409	0.889882228237876	0.383008854042539	1.18732302587437	1.33538817787942	0.0779900698955652	0.0390345148854165	0.272567231226046	0.263979965577785	0.34512925199654	0.793283635670379	1.418	5.227	3.288	2.549	NA
"Medicago sativa"	"Palearctic_West"	3112	65	0.099	0	1	0.82547	7.26064	0	2580	0	0	0	0	28.986	3.992	473	13.514	-0.045860627261596	0.0678952137902003	0.457818963170307	0.186080905772901	0.326141546735537	0.0473541171804573	279	-104	801	"M5B"	0.620740457851086	0	0.353083352849253	0.35957060814169	0.196613291421154	0.510854296383647	0.539151452153536	0.715952229339126	0.914741817325176	0.192592370236629	1.08494274744529	1.1404800654065	0.0247263706165758	0.0824831747191823	0.4367236102156	0.454197003578819	0.0576224986819589	0.61543293593398	0.8	2.302	2.409	81.734	NA
"Medicago sativa"	"Panamanian"	1867	6	0.283	0.3481	0.6519	0.0495	189.66075	107	2844	66.021	2.675	107	0.439	1.222	0.006	69	0.245	-0.167722132452602	0.185943825074127	-0.678582851611567	0.375582345770885	-0.834362729596125	0.461066915169221	246	1	760	"M5A"	0.685725435628941	0	0.86755477749624	0.893548847416878	0.409053392506443	1.29029803763	1.43943740087406	0.814237556702992	0.857984708449386	0.392142348018424	1.16630472104368	1.26351662674935	0.00461713024804907	0.00131532167992892	0.00374198105774132	0.365738509983602	0.640674615408301	0.457246006205808	5.217	0.355	4.741	4.741	NA
"Medicago sativa"	"Saharo-Arabian"	3003	27	0.037	0.20714	0.79286	0.93689	97.57498	49	2641	20.212	0.606	49	0.11	31.256	0.32	313	1.71	-0.0337543808333611	0.0258453533818831	1.12702764271833	-0.0809333844429559	-0.809666228920882	-1.42420925339369	278	-98	764	"M2A"	0.990851908188968	0	2.33153125035118	2.357001667861	1.74049482005602	2.86984821684988	3.17761045147668	NA	NA	NA	NA	NA	0	0	0	1	0	0.00928042220904435	0.55	NA	54.91	0	NA
"Medicago sativa"	"Sino-Japanese"	3078	28	0.163	0.45806	0.54194	0.1742	234.72029	264	2632	107.516	3.206	264	0.579	5.842	0.025	130	0.22	-0.0249010180899849	0.0830834011910597	-0.355141755805483	0.693439435230446	0.283464128296767	0.13550948964925	290	-140	858	"M5B"	0.479363404512963	0	0.969396054865929	0.989483854601434	0.476059536312541	1.43052210768237	1.968281538282	0.916991866531137	0.960122241274692	0.443519767019972	1.31794857946768	1.61555247923343	0.0483303943597058	0.133699435346369	0.606382091340548	0.112485223919111	0.208509236473863	0.812607802531213	1.913	5.652	3.744	4.324	NA
"Melaleuca quinquenervia"	"Nearctic"	160	14	0.611	0.12979	0.87021	0.09224	121.45611	73	2708	15.764	0.157	73	0.192	9.282	0.076	115	0.34	-1.40338772397581	0.593227494686869	-1.33300393103277	0.251171108809912	-0.890649655735697	0.0707657813231927	295	155	1362	"M2A"	0.901944114948215	0	1.13053293813172	1.16324252735367	0.527578401656173	1.69689039219352	1.93770094915701	NA	NA	NA	NA	NA	0.197555329298476	0.463442864196333	0.884622979044805	0.00021131780257315	0.00216544742803111	0.471430838024363	2.452	NA	5.402	0	NA
"Melaleuca quinquenervia"	"Neotropical"	160	7	0.036	0.57031	0.42969	0.62667	180.22581	157	2715	102.785	1.021	157	0.421	63.114	0.35	227	0.749	-1.40785421352847	0.60167669157029	-2.62024297299858	2.14704401980022	-1.73105295328198	0.658511680348479	306	127	1412	"M2C"	0.921650961977787	0	1.15734771672356	1.0591334179423	0.456189971249326	1.94901577299613	2.87886259554398	NA	NA	NA	NA	NA	0.000955367894357257	0.0107806074608894	0.837106813166835	0.123411142151093	0.00811832796852747	0.253873746020013	1.903	NA	24.663	0	NA
"Melaleuca quinquenervia"	"Panamanian"	158	13	0.493	0.05234	0.94766	0.10986	152.83598	27	2729	8	0.081	27	0.075	10.878	0.071	110	0.399	-1.41281199101507	0.608900230139882	-1.71686776400688	0.849901570251998	-1.78006943329303	0.690393295300093	296	152	1379	"M5B"	0.359022769904639	0	0.808451182407161	0.82481994475952	0.374836896328957	1.1610510871755	1.26402374445109	0.913436703454768	0.910691169083849	0.410560689916386	1.43765665681695	1.61058760106251	0.0586224091228873	0.0823457045704986	0.316033661323037	0.294465100864454	0.343528034382388	0.852699467252211	5.834	1.689	5.986	1.639	NA
"Melia azedarach"	"Afrotropical"	428	68	0.522	0.00162	0.99838	0.22422	58.37804	2	2576	0.094	0.001	2	0.004	28.855	0.494	294	1.336	-1.0563661694806	0.0078675722347745	-0.74515560464971	-0.0992111311518518	-1.33833399004541	-0.319151523238184	309	104	947	"M2A"	0.868111166768587	0	0.91993936586015	0.983392387726336	0.459085995216703	1.31002853065417	1.4274866229821	NA	NA	NA	NA	NA	0.00720611217841869	0.00690773426159803	0.0407299057180751	0.891618849726637	0.0821455945294045	0.497779246039241	0.413	NA	4.124	0	NA
"Melia azedarach"	"Nearctic"	430	190	0.557	0.00121	0.99879	0.14785	91.23936	2	2561	0.111	0.001	2	0.004	19.172	0.21	241	0.837	-1.05208486477224	0.00889431783339309	-1.01883704505618	-0.174794046496557	-0.515741549231003	-0.160781935731517	309	104	947	"M5B"	0.836299503413698	0	0.899667288971373	0.944819242426768	0.387168474333824	1.33193557797862	1.63036761418757	1.15214185862012	1.15654650469621	0.503294181464448	1.79217137256488	2.24021074911534	0.232092875675591	0.473104570293369	0.774379579911408	0.00207129285222523	0.0225775441189977	0.520668405372038	3.828	2.519	5.231	6.393	NA
"Melia azedarach"	"Neotropical"	419	134	0.37	0.09667	0.90333	0.02913	112.25197	201	2561	10.852	0.086	201	0.381	3.697	0.033	69	0.105	-1.05209090625358	0.0510845623082393	-1.46908934404437	0.618936762340768	-1.57084916232457	0.528926428891998	301	119	947	"M5B"	0.39817153166559	0	0.907200793842848	0.940082207341687	0.446338168365626	1.31455320975394	1.55057853929143	1.18160792554567	1.22159147231367	0.558820529158943	1.79418154151592	2.02918121087459	0.0963289385689166	0.0319621029776147	0.160266198271072	0.450608264334472	0.263490213653269	0.79358728218562	0.761	4.84	1.686	2.425	NA
"Melia azedarach"	"Oceanian"	32	6	0.099	0	1	0.81709	20.1449	0	2853	0	0	0	0	85.857	4.262	208	7.704	-1.87596456350201	1.10534768299646	-1.48058191673602	0.864471920513572	-2.34649182000935	1.83773336263604	295	214	1791	"M2A"	0.995155317096861	0	1.29342427030399	1.35241688434359	0.712979006561707	1.64247046659938	1.7991586647997	NA	NA	NA	NA	NA	0	0	0	0	1	0.00498828717295297	5.458	NA	103.458	0	NA
"Melia azedarach"	"Oriental"	430	23	0.09	0.36668	0.63332	0.81474	114.11907	142	2547	41.846	0.32	142	0.262	106.638	0.934	392	1.347	-1.0587674918714	0.0178787819231951	-1.85615392176319	1.69031716700968	-1.73189947230531	0.281844112359072	320	75	998	"M2A"	0.923383703845832	0	1.18013519293174	1.09696199524914	0.483477772938491	1.89852475675746	3.0284499120929	NA	NA	NA	NA	NA	0.00102705496894991	0.0119264568996663	0.638895014247052	0.250022066284584	0.00459625048592019	0.163418120404074	1.583	NA	6.813	0	NA
"Melia azedarach"	"Palearctic_West"	299	81	0.436	0.02575	0.97425	0.33942	35.99128	14	2838	0.927	0.012	14	0.056	26.897	0.747	127	0.927	-0.823521984760154	-0.0568635938562585	-0.54194269291324	-0.329942245941486	-0.358920761999362	-0.134482322820586	323	14	936	"M5B"	0.695632258844796	0	0.682268255179805	0.69317181931781	0.306300700659939	1.00595148755844	1.1004230024992	0.602363056301883	0.613747065523212	0.255083657697107	0.930778094624273	1.15787616426643	0.71458225393707	0.519908895201322	0.200085859625034	0.0120518000604782	0.0608009587368088	0.655451396634459	3.983	2.133	6.66	3.969	NA
"Melia azedarach"	"Panamanian"	359	99	0.06	0.24584	0.75416	0.03667	201.71035	362	2635	49.589	0.443	362	0.799	4.104	0.02	52	0.068	-1.0748127045412	0.184420482135047	-1.90900057839233	0.836769568308903	-1.75212200098458	0.658752805796225	319	59	1124	"M5A"	0.493431578577551	0	1.19865086971291	1.23835835838912	0.555271986254758	1.7500505743674	1.9586873835502	1.33837997930918	1.06123430870603	0.506975794563675	2.67830779291948	3.03474113497896	0.0485905036895165	0.0317970837397533	0.137227755873955	0.150310763249702	0.653504705259724	0.754645740058996	5.167	1.633	3.293	3.293	NA
"Melia azedarach"	"Saharo-Arabian"	284	13	0.346	0.04992	0.95008	0.52845	43.89831	11	2813	2.191	0.028	11	0.04	40.813	0.93	181	1.724	-0.861865694417461	-0.219499968128468	-0.931172381716192	-0.822713859509241	-0.75915002591745	-1.29338771657541	323	47	815	"M2A"	0.94940729962632	0	0.768891758723103	0.754716102963128	0.353433993111718	1.17366674118278	1.41667117149705	NA	NA	NA	NA	NA	0.0189653226951277	0.0721366169725686	0.957238431154253	0.0152625600219139	0.000398934169126802	0.353364990948438	1.998	NA	10.155	0	NA
"Melia azedarach"	"Sino-Japanese"	375	26	0.236	0.1801	0.8199	0.76391	52.10047	17	2627	9.383	0.084	17	0.037	85.105	1.633	393	4.624	-1.00893573327148	0.145083041608103	-1.24493128004847	1.13198649356645	-0.81983830667442	0.337078769529004	318	48	1086	"M2A"	0.959197418232995	0	0.840544681818525	0.81760229458668	0.318652955550078	1.41029698304555	1.52857274361029	NA	NA	NA	NA	NA	0.0196707822908524	0.0486036810874178	0.966703530344314	0.0103051377438341	0	0.121049455544384	2.06	NA	12.521	0	NA
"Melilotus indicus"	"Afrotropical"	621	66	0.468	0	1	0.35034	20.67097	0	2765	0	0	0	0	22.93	1.109	238	2.8	-0.518123217113084	-0.291481917260779	-0.458343039054055	-0.374922647892196	-1.06177594879703	-0.723514461145584	307	4	670	"M2A"	0.915209190252613	0	0.869786698308472	0.877297104725465	0.522855833310627	1.1901986640086	1.3698438695674	NA	NA	NA	NA	NA	0	0	0	0.942940379904595	0.0704286272019152	0.19654049169458	0.623	NA	6.19	0	NA
"Melilotus indicus"	"Australian"	607	398	0.771	0.00739	0.99261	0.03837	53.93552	19	2767	0.398	0.006	19	0.059	2.472	0.046	90	0.36	-0.524713971457159	-0.287481569506058	-0.609160968334702	-0.33596238472719	-0.849028330221679	-0.917751715053876	289	52	599	"M2A"	0.86694360101376	0	1.25503622085752	1.29808312136263	0.548569445047841	1.89620158460527	2.11229011769675	NA	NA	NA	NA	NA	0.0033558057126738	0.00431744517432185	0.31422585712897	0.593892382819705	0.0294839114320674	0.377109598489964	1.126	NA	4.091	0	NA
"Melilotus indicus"	"Nearctic"	624	309	0.643	0.05597	0.94403	0.01175	72.90246	88	2748	4.08	0.062	88	0.259	0.775	0.011	44	0.115	-0.514034240392015	-0.283818627679001	-0.698817556303024	-0.566927804302702	-0.427556873063185	-0.195685828858528	322	-38	740	"M5B"	0.60549051394501	0	1.07564795111025	1.05160129468523	0.498430642030667	1.73097790717298	1.97639280817863	0.914178697707167	0.945375336387496	0.383089774562941	1.40397045854184	1.57460469647529	0.617927845821944	0.149230326977913	0.20383692317593	0.0216121782012524	0.105624752852366	0.787027450266372	4.265	2.36	17.668	1.255	NA
"Melilotus indicus"	"Neotropical"	609	14	0.259	0.32858	0.67142	0.30424	134.19555	148	2780	44.094	0.702	148	0.481	19.119	0.142	118	0.349	-0.5025195039996	-0.250744841471943	-0.165318793539807	0.676505813015556	-0.991921505415584	0.0172835885423399	320	-40	753	"M2A"	0.910044765929671	0	0.992258671659038	0.992008393355528	0.487867078047001	1.50434435213655	1.81660504556296	NA	NA	NA	NA	NA	0.000151138778942833	0.000464739422832841	0.0222412203052899	0.930328397760597	0.0485047810096949	0.323781639237556	0.67	NA	5.855	0	NA
"Melilotus indicus"	"Oriental"	617	10	0.006	0.97136	0.02864	0.99861	135.72677	216	2748	131.839	1.981	216	0.635	66.466	0.49	333	1.493	-0.519645735837444	-0.284665880785344	-1.93217179262781	2.10256760416843	-1.23672134641515	-0.224184427081779	300	22	647	"M2A"	0.990468564029375	0	1.62206317336932	1.3297984052384	1.19622072344491	2.47435288470214	2.55056083238888	NA	NA	NA	NA	NA	0	0	1	0	0	0.018309720775369	1.869	NA	52.712	0	NA
"Melilotus indicus"	"Palearctic_West"	621	369	0.143	0.10368	0.89632	0.83688	17.26222	37	2765	1.79	0.028	37	0.115	54.322	3.147	261	2.636	-0.51016524665304	-0.289058613589399	0.0883379889285781	0.34582589536064	-0.0374511548681833	-0.0410288567840928	290	46	599	"M2A"	0.911647962523093	0	0.66961295885596	0.682677474446268	0.284960089414443	1.07951546099776	1.2123822684621	NA	NA	NA	NA	NA	0.00828873332561623	0.00998164190485689	0.6239300930266	0.267893233515529	0.00694666090136663	0.310452788691425	1.458	NA	5.955	0	NA
"Melilotus indicus"	"Panamanian"	413	6	0.404	0.05623	0.94377	0.46683	62.10648	6	2847	3.492	0.067	6	0.025	24.35	0.392	157	1.744	-0.540015143969391	-0.0843835986125914	-0.750673927357837	0.398756726762572	-1.34134938854293	0.478111856013827	287	33	750	"M5B"	0.853101715570592	0	0.838770157626649	0.879068927123355	0.511648213308284	1.11888340660817	1.19551449371124	0.682916276388119	0.685100339184698	0.389231380850278	1.00281233101135	1.11493001335801	0	0	0.00926812092940992	0.459591718635612	0.613174661831587	0.219954074237617	5.811	0.611	6.64	9.854	NA
"Melilotus indicus"	"Sino-Japanese"	600	6	0.107	0.08481	0.91519	0.95763	32.31888	5	2800	2.741	0.045	5	0.017	58.739	1.817	234	3.966	-0.497321301564725	-0.234308995199372	-1.02862218381481	0.719633627104124	-0.665315619123329	0.231514174278468	296	19	668	"M2A"	0.929503528623973	0	0.681564931327403	0.701926082327246	0.323466962188961	0.993392481977641	1.13232252184948	NA	NA	NA	NA	NA	0.0438653204549723	0.195521597108136	0.96337075561585	0	0	0.101709408818998	2.081	NA	7.376	0	NA
"Melilotus officinalis"	"Afrotropical"	1724	6	0.093	0.02354	0.97646	0.90515	14.29472	1	2866	0.337	0.016	1	0.005	19.296	1.35	199	8.292	-0.0799585968945354	0.129719338362484	-0.52605692069237	0.0832671042111002	-0.69381533204254	-0.432052395981679	271	-81	818	"M2A"	0.96009604788159	0	0.581169943297406	0.568016512605212	0.409915916127742	0.746779905692046	0.83812843181957	NA	NA	NA	NA	NA	0	0	0.183825267558672	0.705882582965823	0	0.0646811316036743	1.203	NA	12.797	0	NA
"Melilotus officinalis"	"Australian"	1737	56	0.327	0.09241	0.90759	0.05789	59.64245	58	2871	5.511	0.258	58	0.267	1.239	0.021	65	0.31	-0.0744270184868477	0.14566995530479	-0.476385807535103	-0.248134038821662	-0.593748644692329	-0.518731702436239	266	-72	808	"M5A"	0.738411816574786	0	0.845527860630718	0.886850506837004	0.366323904662667	1.28706098706525	1.45359760621939	0.416174002868078	0.429948785056274	0.225837376572492	0.620367145238371	0.671224260300963	0.00815708739470056	0.00888533104535385	0.109339005963256	0.692029181236863	0.174064771716275	0.521536927657905	0.649	5.903	3.076	3.076	NA
"Melilotus officinalis"	"Nearctic"	1883	843	0.417	0.05736	0.94264	0.01326	101.48144	175	2641	5.821	0.227	175	0.391	0.34	0.003	73	0.133	-0.0173977808243596	0.132960111123649	-0.179548922175649	-0.184350272767641	0.540533981522929	0.00592272394311307	237	-11	677	"M5B"	0.678652146835868	0	1.10042379465412	1.10918478205915	0.511519568888989	1.59249002629825	2.15383953080389	1.14676884796818	1.19563129010762	0.550996872752599	1.64468154031518	2.15383953080389	0.561198489512603	0.614308955478319	0.359064712069119	0.0148914582226819	0.0643880646713476	0.661974386316019	2.459	3.588	5.276	2.072	NA
"Melilotus officinalis"	"Neotropical"	1883	8	0.379	0.03894	0.96106	0.12968	109.96557	10	2641	4.282	0.167	10	0.022	3.33	0.03	280	1.582	-0.0173977808243596	0.132960111123649	-0.147122308335138	0.111554055084148	-0.256535821731754	-0.128249245197258	237	-11	677	"M5B"	0.640285856877325	0	0.60725751567818	0.644135569253279	0.30158983923946	0.861502180656282	0.914463615570728	0.773344248077903	0.806326763072051	0.377359967586647	1.10502729890994	1.29375428479765	0.00913927404972927	0.0181297423541902	0.507982327863799	0.304833829990288	0.116258657460499	0.68311300303586	6.282	1.626	1.413	6.873	NA
"Melilotus officinalis"	"Palearctic_West"	1864	696	0.381	0.03478	0.96522	0.2394	25.77895	78	2668	0.897	0.036	78	0.186	5.973	0.232	255	1.049	-0.022945090938919	0.137718386099759	0.209854550511797	0.414847986108096	0.390593388968774	0.0712551494818838	234	-1	669	"M2C"	0.869794952906852	0	0.899597364017644	0.884309599052922	0.430587635932377	1.36702772252855	1.89994088182795	NA	NA	NA	NA	NA	0.0464771891561294	0.128068335237517	0.868699651789396	0.0716954435882507	0.00831906505095279	0.47276716661395	2.058	NA	10.01	0	NA
"Melilotus officinalis"	"Saharo-Arabian"	1816	6	0.017	0	1	0.97433	6.86432	0	2700	0	0	0	0	23.495	3.423	373	24.867	-0.0122924332756557	0.104195086414045	-0.539731468696308	-0.687980936196652	-0.295768719390274	-0.797333041900572	239	-12	658	"M5A"	0.914242595019195	0	0.275641199686233	0.28331658709147	0.136908722388446	0.395470516329193	0.440107321874097	0.39145476648163	0.362619616476049	0.181731283156363	0.703940388168111	0.7954295884466	0.170573348267318	0.528174873482512	0.829426651732681	0	0	0.165687460407158	3.336	2.447	10.051	10.051	NA
